국가유산종목,문화재명,시도명,시군구명,종목코드,시도코드,관리번호,위도,경도
문화유산자료,상주 용산정사,경북,상주시,31,37,0004380000000,36.3647602284598,128.227521317332
문화유산자료,의령 안준상 고택,경남,의령군,31,38,0004380000000,35.4530420796445,128.350085507778
문화유산자료,의성대곡사명부전,경북,의성군,31,37,0004390000000,36.490072504533,128.377216524718
문화유산자료,의령 안호상 고택,경남,의령군,31,38,0004390000000,35.4526153726064,128.350411766129
문화유산자료,김천개운사지장보살좌상및시왕상,경북,김천시,31,37,0004400000000,36.1128388,128.1202081
문화유산자료,의령 안범준 고택,경남,의령군,31,38,0004400000000,35.4531468951241,128.35062988832
문화유산자료,영양하담고택,경북,영양군,31,37,0004410000000,36.6660562143345,129.128780787905
문화유산자료,함안 동산정,경남,함안군,31,38,0004410000000,35.2658990669344,128.424604427627
문화유산자료,산청 안곡서원,경남,산청군,31,38,0004420000000,35.3302332877917,125.980392535198
문화유산자료,의성이계당,경북,의성군,31,37,0004430000000,36.4019277736978,128.775032500343
문화유산자료,산청 진양강씨 정려각,경남,산청군,31,38,0004430000000,35.2858374468878,127.915859936483
문화유산자료,산청 박인현 고택,경남,산청군,31,38,0004440000000,35.3802585666484,128.008603389192
문화유산자료,봉화팔오헌종택,경북,봉화군,31,37,0004450000000,36.8934257094008,128.712754204236
문화유산자료,창원 법성사 신중도,경남,창원시,31,38,0004450000000,35.2210491,128.5767682
문화유산자료,영모당,경북,봉화군,31,37,0004460000000,36.9004151789776,128.847589374287
문화유산자료,합천 마씨종택 철검,경남,합천군,31,38,0004460000000,35.6092114,128.0414817
문화유산자료,안동수곡리암각화,경북,안동시,31,37,0004470000000,36.561458873794,128.910562541464
문화유산자료,쌍충록 목판,경남,고성군,31,38,0004470000000,34.9708085,128.332864
문화유산자료,예안이씨정충·정효각,경북,안동시,31,37,0004480000000,36.5790796742478,128.573986465261
문화유산자료,밀양운주암신중탱,경남,밀양시,31,38,0004480000000,35.5810948,128.693553
문화유산자료,하양부호리금호서원,경북,경산시,31,37,0004490000000,35.9039334311568,128.802916526521
문화유산자료,밀양운주암칠성탱,경남,밀양시,31,38,0004490000000,35.5810948,128.693553
문화유산자료,허후·허조부자정충각,경북,경산시,31,37,0004500000000,35.9007283904212,128.802541319472
문화유산자료,창원 봉림사 석조여래좌상,경남,창원시,31,38,0004500000000,35.251274,128.6748167
문화유산자료,만취당,경북,영주시,31,37,0004510000000,36.8457110544248,128.706468539692
문화유산자료,거제혜양사완호작불화일괄,경남,거제시,31,38,0004510000000,34.8004916,128.6026842
문화유산자료,영천자천교회,경북,영천시,31,37,0004520000000,36.1112250978976,128.920876140183
문화유산자료,사서석의 목판,경남,산청군,31,38,0004520000000,35.4622086,127.9219526
문화유산자료,예천권씨병암정및별묘,경북,예천군,31,37,0004530000000,36.6816602263311,128.419844672346
문화유산자료,산청 사양정사,경남,산청군,31,38,0004530000000,35.2739683722667,127.936978902835
문화유산자료,예천권씨영사당종택,경북,예천군,31,37,0004540000000,36.685685252862,128.420057629059
문화유산자료,산청 수월정,경남,산청군,31,38,0004540000000,35.3421116578339,127.963267048221
문화유산자료,함포재사,경북,예천군,31,37,0004550000000,36.7143048117358,128.4448953377
문화유산자료,밀양 곡강정,경남,밀양시,31,38,0004550000000,35.379492883689,128.691540435879
문화유산자료,동해사 석조여래입상,경북,상주시,31,37,0004560000000,36.4012624,128.1910666
문화유산자료,밀양 원서리 손씨고가,경남,밀양시,31,38,0004560000000,35.6001545927593,128.91874947249
문화유산자료,영양사정,경북,영양군,31,37,0004570000000,36.6545498309222,129.107776273296
문화유산자료,거창 건계정,경남,거창군,31,38,0004570000000,35.6925338155906,127.878755275871
문화유산자료,하동 대곡리 조지서 묘비,경남,하동군,31,38,0004580000000,35.1605843682206,129.900413247195
문화유산자료,영덕괴시리영은고택,경북,영덕군,31,37,0004590000000,36.5446697045877,129.417170762596
문화유산자료,김해 흥부암 석조보살좌상,경남,김해시,31,38,0004590000000,35.2263414,128.8701042
문화유산자료,영덕괴시리스므나골재사,경북,영덕군,31,37,0004600000000,36.5373135249635,129.425636882727
문화유산자료,함양영각사산신탱,경남,함양군,31,38,0004600000000,35.7470128,127.679311
문화유산자료,성주첨경재,경북,성주군,31,37,0004610000000,35.9299398402996,128.329262558685
문화유산자료,하동 오천정씨 정려각,경남,하동군,31,38,0004610000000,35.1631912398955,127.903943654839
문화유산자료,성주만귀정,경북,성주군,31,37,0004620000000,35.8512507009778,128.108466935289
문화유산자료,하동 동매리 김씨고가,경남,하동군,31,38,0004620000000,35.1889910639744,127.719622984028
문화유산자료,성주삼봉서당,경북,성주군,31,37,0004630000000,35.9325434342548,128.313198779607
문화유산자료,거창 사병리 변씨 고가,경남,거창군,31,38,0004630000000,35.7341990904503,127.998125312084
문화유산자료,단계서당,경북,경주시,31,37,0004640000000,36.0440692143019,129.249034703623
문화유산자료,김해 월봉서당,경남,김해시,31,38,0004640000000,35.18103097234,128.794699617381
문화유산자료,예천덕계리관물당,경북,예천군,31,37,0004650000000,36.6390217070902,128.316189601715
문화유산자료,양산 송담사 묘정비,경남,양산시,31,38,0004650000000,35.3237482,128.9951823
문화유산자료,산청 인곡서당,경남,산청군,31,38,0004660000000,35.308226585344,129.960090755972
문화유산자료,고방사 목조아미타삼존불상,경북,김천시,31,37,0004670000000,0,0
문화유산자료,거창 읍선생안,경남,거창군,31,38,0004670000000,35.673896,127.9104402
문화유산자료,대전사 명부전 지장탱화,경북,청송군,31,37,0004680000000,0,0
문화유산자료,거창 선산김씨 고문서,경남,거창군,31,38,0004680000000,35.689155,127.9225563
문화유산자료,김해 월봉서원 고문서,경남,김해시,31,38,0004690000000,35.1810304,128.7947193
문화유산자료,대전사 주왕암 나한전 후불탱화,경북,청송군,31,37,0004700000000,0,0
문화유산자료,합천 탐진세고 목판,경남,합천군,31,38,0004700000000,35.5550512,128.3156817
문화유산자료,통영 법륜사 산신탱,경남,통영시,31,38,0004710000000,34.8479762,128.424143
문화유산자료,배잠사지 당간지주,경북,울진군,31,37,0004720000000,36.9406496081343,129.37074318574
문화유산자료,통영 법륜사 완호 작 불화,경남,통영시,31,38,0004720000000,34.8479762,128.424143
문화유산자료,안동 송은정,경북,안동시,31,37,0004730000000,36.6320904604723,128.682161865938
문화유산자료,김해 영구암 삼층석탑,경남,김해시,31,38,0004730000000,35.2578254,128.9086746
문화유산자료,영주강동리마애보살입상,경북,영주시,31,37,0004740000000,36.703989180193,128.681623320893
문화유산자료,함양 하륜 부조묘 소장 향로 및 향합,경남,함양군,31,38,0004740000000,35.5389422,127.7004473
문화유산자료,오계서원,경북,영주시,31,37,0004750000000,36.7891679694631,128.732853169879
문화유산자료,김해 모은암 석조 아미타여래좌상,경남,김해시,31,38,0004750000000,35.34937,128.861479
문화유산자료,단운재사,경북,영주시,31,37,0004760000000,36.8516966293191,128.658658781627
문화유산자료,밀양 미리벌민속박물관 창녕성씨 고문서,경남,밀양시,31,38,0004760000000,35.4190037,128.6745665
문화유산자료,태화당고택,경북,영양군,31,37,0004770000000,36.6112187485646,129.070387579481
문화유산자료,밀양 서고정사,경남,밀양시,31,38,0004770000000,35.5496804496303,128.69670552108
문화유산자료,용천사부도군,경북,청도군,31,37,0004780000000,0,0
문화유산자료,밀양 칠산정,경남,밀양시,31,38,0004780000000,35.4884879544211,128.826485749448
문화유산자료,합천 효정각,경남,합천군,31,38,0004790000000,35.4384447870869,128.144158086349
문화유산자료,구미자비사묘법연화경,경북,구미시,31,37,0004800000000,36.2803938,128.3552984
문화유산자료,합천 임강정,경남,합천군,31,38,0004800000000,35.5812562422263,128.193378120453
문화유산자료,합천 한천재,경남,합천군,31,38,0004810000000,35.5155555969222,128.056686408334
문화유산자료,문경변동식가옥,경북,문경시,31,37,0004820000000,36.6054220959224,128.235969442307
문화유산자료,합천 권집덕 묘,경남,합천군,31,38,0004820000000,35.5143020280715,128.057455949792
문화유산자료,문경 청산재,경북,문경시,31,37,0004830000000,36.5605444833743,128.22369024438
문화유산자료,의령 상로재,경남,의령군,31,38,0004830000000,35.4556438523729,128.349766418137
문화유산자료,영덕오촌리냉천고택,경북,영덕군,31,37,0004840000000,36.6114457715383,129.322844758364
문화유산자료,의령 청금정,경남,의령군,31,38,0004840000000,35.4261786631759,128.212784614076
문화유산자료,영덕운산서원강당,경북,영덕군,31,37,0004850000000,36.5701003078615,129.389906243061
문화유산자료,의령 임천정,경남,의령군,31,38,0004850000000,35.4070742224985,128.329865659345
문화유산자료,예천 삼수정,경북,예천군,31,37,0004860000000,36.5446716838553,128.329244911864
문화유산자료,함양 경충재,경남,함양군,31,38,0004860000000,35.5393499,127.7044409
문화유산자료,영주용혈리달성서씨재사,경북,영주시,31,37,0004870000000,36.7427237454386,128.652082269522
문화유산자료,거창 사병리 변씨고가 2,경남,거창군,31,38,0004870000000,35.734199019914,127.998125326599
문화유산자료,청송 병보재사,경북,청송군,31,37,0004880000000,36.4599601784098,129.002291150509
문화유산자료,합천 저존재,경남,합천군,31,38,0004880000000,35.5303773768399,128.292344018471
문화유산자료,영양남씨신암공파종택,경북,영양군,31,37,0004890000000,36.7104965721375,129.144366814941
문화유산자료,창녕박물관 소장 남평문씨 고문서,경남,창녕군,31,38,0004890000000,35.5456596,128.5050992
문화유산자료,영양 숙운정,경북,영양군,31,37,0004900000000,36.6648340080866,129.139176108092
문화유산자료,청송심씨 퇴휴당 종중 문서,경남,함안군,31,38,0004900000000,35.2673047,128.3104497
문화유산자료,영양도계리조동흥가옥,경북,영양군,31,37,0004910000000,36.7047697539247,129.128555685244
문화유산자료,진주 오방재 호정집 목판,경남,진주시,31,38,0004910000000,35.1514315,128.1006521
문화유산자료,예천 석문종택,경북,예천군,31,37,0004920000000,36.5193873023329,128.38528525731
문화유산자료,하동 금봉사 소장 동조 보살좌상,경남,하동군,31,38,0004920000000,35.1665673,127.7339207
문화유산자료,함안 구고사 승탑,경남,함안군,31,38,0004930000000,35.2854698,128.5788497
문화유산자료,울진 매화리 윤광수 가옥,경북,울진군,31,37,0004940000000,36.9271319876108,129.375914341477
문화유산자료,진주 법륜사 묘법연화경,경남,진주시,31,38,0004940000000,35.2278754,128.6818441
문화유산자료,봉화금씨군위공종택,경북,봉화군,31,37,0004950000000,36.8652412898913,128.82125630361
문화유산자료,봉화송월재종택,경북,봉화군,31,37,0004960000000,36.9088168755379,128.87604659042
문화유산자료,남해 화방사 아미타삼존탱,경남,남해군,31,38,0004960000000,34.8645372,127.8638147
문화유산자료,경주도봉서당,경북,경주시,31,37,0004970000000,35.8274722047678,129.184640742252
문화유산자료,오극성고택,경북,영양군,31,37,0004980000000,36.6544875605744,129.151134166761
문화유산자료,남해 화방사 독성탱,경남,남해군,31,38,0004980000000,34.8645372,127.8638147
문화유산자료,주강정및사고종택,경북,영양군,31,37,0004990000000,36.6762499380534,129.148253673954
문화유산자료,남해 화방사 바라,경남,남해군,31,38,0004990000000,34.8645372,127.8638147
문화유산자료,남해 화방사 시루,경남,남해군,31,38,0005000000000,34.8645372,127.8638147
문화유산자료,의령 남군보 묘표,경남,의령군,31,38,0005010000000,35.3214848216011,128.258978014831
문화유산자료,충신문,경북,성주군,31,37,0005020000000,35.8277718364321,128.215175996811
문화유산자료,합천 정세필 묘비,경남,합천군,31,38,0005020000000,35.5105583800153,128.169488100686
문화유산자료,동산재,경북,칠곡군,31,37,0005030000000,35.9973013054343,128.412603890378
문화유산자료,함양 백운암 영은사지 승탑군,경남,함양군,31,38,0005030000000,35.5987530606138,129.664521470012
문화유산자료,영주휴천동마애여래좌상,경북,영주시,31,37,0005040000000,36.8060871291935,128.613443969761
문화유산자료,김해 영구암 치성광여래회도 및 초본,경남,김해시,31,38,0005040000000,35.266733,128.9133508
문화유산자료,소양서원,경북,문경시,31,37,0005050000000,36.6128409178064,128.021812918553
문화유산자료,김해 관음정사 소조보살좌상,경남,김해시,31,38,0005050000000,35.2214332,128.7309582
문화유산자료,구미대원사석조여래좌상,경북,구미시,31,37,0005060000000,36.0954406,128.4464648
문화유산자료,합천 해인사 고불암 동조보살좌상,경남,합천군,31,38,0005060000000,35.8018357,128.0513817
문화유산자료,남해 화방사 승탑,경남,남해군,31,38,0005070000000,34.8645372,127.8638147
문화유산자료,성주 용기사지 석조유물,경북,성주군,31,37,0005080000000,35.8171711,128.1332058
문화유산자료,남해 화방사 원패,경남,남해군,31,38,0005080000000,34.8645372,127.8638147
문화유산자료,칠곡 도덕암 나한전내 제상,경북,칠곡군,31,37,0005090000000,35.9834973,128.5860293
문화유산자료,남해 화방사 향완,경남,남해군,31,38,0005090000000,34.8645372,127.8638147
문화유산자료,남해 화방사 삼재부 목판,경남,남해군,31,38,0005100000000,34.8645372,127.8638147
문화유산자료,울진 대풍헌 소장 문서,경북,울진군,31,37,0005110000000,36.7612225,129.4702395
문화유산자료,하동 관어재 김중원 유물,경남,하동군,31,38,0005110000000,35.0577349,127.8447901
문화유산자료,안동이로당,경북,안동시,31,37,0005120000000,36.5552163096003,128.590078223877
문화유산자료,하동 금정사 칠성탱,경남,하동군,31,38,0005120000000,34.9780559,127.8522879
문화유산자료,영덕영해향교,경북,영덕군,31,37,0005130000000,36.538311254566,129.413828523826
문화유산자료,하동 운암영당 최익현 초상,경남,진주시,31,38,0005130000000,35.0407206,127.8393668
문화유산자료,성주예산리배리댁,경북,성주군,31,37,0005140000000,35.9234690443456,128.285004370276
문화유산자료,사천 백천사 신중탱,경남,사천시,31,38,0005140000000,34.9928813,128.098474
문화유산자료,포항 대성사 석조관음보살좌상,경북,포항시,31,37,0005150000000,36.0355264,129.3493496
문화유산자료,사천 백천사 아미타후불탱,경남,사천시,31,38,0005150000000,34.9928813,128.098474
문화유산자료,순흥도호부 유물,경북,영주시,31,37,0005160000000,0,0
문화유산자료,창원 주의수 묘,경남,창원시,31,38,0005160000000,35.1247996709194,128.788161379576
문화유산자료,영천 향사당 입규 현판,경북,영천시,31,37,0005170000000,0,0
문화유산자료,의령 고산재,경남,의령군,31,38,0005170000000,35.4551625409389,128.346880176985
문화유산자료,상주 관음사지 사적비,경북,상주시,31,37,0005180000000,36.4864769,127.9002493
문화유산자료,의령 칠우정,경남,의령군,31,38,0005180000000,35.4744214062439,128.374344802173
문화유산자료,예천 보문사 극락보전 아미타삼존상,경북,예천군,31,37,0005190000000,0,0
문화유산자료,의령 의동정,경남,의령군,31,38,0005190000000,35.4737463957142,128.373691096579
문화유산자료,상주 퇴강성당,경북,상주시,31,37,0005200000000,36.5243444281098,128.261841394931
문화유산자료,의령 운곡재,경남,의령군,31,38,0005200000000,35.4734254320981,128.374963090686
문화유산자료,봉화 도천고택,경북,봉화군,31,37,0005210000000,36.8635715,128.6794436
문화유산자료,의령 변형규공 시혜비각,경남,의령군,31,38,0005210000000,35.4712274821427,128.399812325073
문화유산자료,경주 주사암 영산전 석조삼존불좌상,경북,경주시,31,37,0005220000000,0,0
문화유산자료,의령 충의각,경남,의령군,31,38,0005220000000,35.3153894190727,128.2612507979
문화유산자료,영주 성혈사 신중탱화,경북,영주시,31,37,0005230000000,0,0
문화유산자료,의령 소강재,경남,의령군,31,38,0005230000000,35.4981903795744,128.381281258964
문화유산자료,고령 매림재소장판목,경북,고령군,31,37,0005240000000,0,0
문화유산자료,창원 삼효각,경남,창원시,31,38,0005240000000,35.101467628786,128.585444542964
문화유산자료,성주 심원사 석조유물,경북,성주군,31,37,0005250000000,35.8004722,128.1358012
문화유산자료,진주 동산리 박태형가 고문서 일괄,경남,진주시,31,38,0005250000000,0,0
문화유산자료,호구류,경남,진주시,31,38,0005250000100,0,0
문화유산자료,청원장 및 관련고문서,경남,진주시,31,38,0005250000200,0,0
문화유산자료,분재기,경남,진주시,31,38,0005250000300,0,0
문화유산자료,노비매매 관련 점련문건,경남,진주시,31,38,0005250000400,0,0
문화유산자료,명문류,경남,진주시,31,38,0005250000500,0,0
문화유산자료,만동묘 관련 문헌,경남,진주시,31,38,0005250000600,0,0
문화유산자료,인도공의소 관련서류,경남,진주시,31,38,0005250000700,0,0
문화유산자료,철책류,경남,진주시,31,38,0005250000800,0,0
문화유산자료,간암일기,경남,진주시,31,38,0005250000900,0,0
문화유산자료,중수구동안,경남,진주시,31,38,0005250001000,0,0
문화유산자료,고조고학생공실기,경남,진주시,31,38,0005250001100,0,0
문화유산자료,시도기류,경남,진주시,31,38,0005250001200,0,0
문화유산자료,영덕 초수재사,경북,영덕군,31,37,0005260000000,0,0
문화유산자료,밀양 명례성당,경남,밀양시,31,38,0005260000000,35.3506656788798,128.765547661764
문화유산자료,휴휴당 부조묘,경북,구미시,31,37,0005270000000,0,0
문화유산자료,합천 수암정,경남,합천군,31,38,0005270000000,35.5198660612847,128.154373321448
문화유산자료,영덕 사존재,경북,영덕군,31,37,0005280000000,0,0
문화유산자료,양산 법천사 묘법연화경 권1·2,경남,양산시,31,38,0005280000000,0,0
문화유산자료,영주 덕산고택,경북,영주시,31,37,0005290000000,36.8060936,128.7087685
문화유산자료,함안 백암사 석조여래좌상,경남,함안군,31,38,0005290000000,0,0
문화유산자료,함안 충순당,경남,함안군,31,38,0005300000000,35.266866254906,128.425158544334
문화유산자료,봉화 옥류암,경북,봉화군,31,37,0005310000000,36.9319153,128.8074533
문화유산자료,함안 충순당 정려각,경남,함안군,31,38,0005310000000,35.2634944179701,128.422728406982
문화유산자료,와선정,경북,봉화군,31,37,0005320000000,36.947098,128.8798995
문화유산자료,진주 용산리 용산사 대웅전,경남,진주시,31,38,0005320000000,35.2208051458094,128.034944090318
문화유산자료,예천무이리청원정,경북,예천군,31,37,0005330000000,36.5916953,128.2817468
문화유산자료,진주상무사,경남,진주시,31,38,0005330000000,35.1967440286016,128.088766078464
문화유산자료,영주 유연당,경북,영주시,31,37,0005340000000,0,0
문화유산자료,창녕 죽림재,경남,창녕군,31,38,0005340000000,35.642846553983,128.519812876932
문화유산자료,고성 청광리 창효각,경남,고성군,31,38,0005350000000,35.119896974096,128.311722313361
문화유산자료,상주 상락사 대웅전 목조석가여래좌상,경북,상주시,31,37,0005360000000,36.4181591,128.160265
문화유산자료,거창 망월정,경남,거창군,31,38,0005360000000,35.7170895278478,127.914599856951
문화유산자료,공북헌,경북,봉화군,31,37,0005370000000,36.8878169,128.7396002
문화유산자료,거창 최진사 고가,경남,거창군,31,38,0005370000000,35.6595411167608,127.959119332853
문화유산자료,영덕 오봉종택,경북,영덕군,31,37,0005380000000,0,0
문화유산자료,진주 담산고택,경남,진주시,31,38,0005380000000,35.2571633533216,128.145362231036
문화유산자료,영주 만간암,경북,영주시,31,37,0005390000000,0,0
문화유산자료,김해 원명사 석씨원류,경남,김해시,31,38,0005390000000,0,0
문화유산자료,영주 일우정,경북,영주시,31,37,0005400000000,0,0
문화유산자료,김해 관음정사 천지명양수륙재의찬요,경남,김해시,31,38,0005400000000,0,0
문화유산자료,김천 율수재,경북,김천시,31,37,0005410000000,36.1519862496372,128.058668668343
문화유산자료,하동 대안사 수륙무차평등재의촬요 1권,경남,하동군,31,38,0005410000000,0,0
문화유산자료,성주 도형정려각,경북,성주군,31,37,0005420000000,35.9690121,128.3001184
문화유산자료,진주 낙수암,경남,진주시,31,38,0005420000000,35.2237193744041,127.916623206549
문화유산자료,안동 봉황사 오방제위도 및 사직사자도,경북,안동시,31,37,0005430000000,0,0
문화유산자료,산청 오의정,경남,산청군,31,38,0005430000000,35.4600688936563,127.854558137059
문화유산자료,진주 동산리 충노 최의남 정려 현판,경남,진주시,31,38,0005440000000,0,0
문화유산자료,문경대승사명부전지장탱화,경북,문경시,31,37,0005450000000,36.7497042,128.2718729
문화유산자료,영주 야성송씨 괴동재사,경북,영주시,31,37,0005460000000,0,0
문화유산자료,함양 양희 신도비,경남,함양군,31,38,0005460000000,0,0
문화유산자료,옥계종택,경북,봉화군,31,37,0005470000000,36.9062465,128.9394419
문화유산자료,함양 등구사 삼층석탑,경남,함양군,31,38,0005470000000,0,0
문화유산자료,포항 경주이씨 익재공파 석동문중 소장 판목,경북,포항시,31,37,0005480000000,35.988453,129.4586434
문화유산자료,합천 해인사 국일암 지장시왕도,경남,합천군,31,38,0005480000000,0,0
문화유산자료,포항 김해김씨 유수공파 소동문중 소장 판목,경북,포항시,31,37,0005490000000,36.1637756,129.3558234
문화유산자료,김해 일신재,경남,김해시,31,38,0005490000000,35.1804681072715,128.794912569147
문화유산자료,안동생담정사,경북,안동시,31,37,0005500000000,0,0
문화유산자료,김해 화산정사,경남,김해시,31,38,0005500000000,35.1807602231097,128.805490053474
문화유산자료,영덕 만송당,경북,영덕군,31,37,0005510000000,36.556381972789,129.423241894899
문화유산자료,진주 박세항 묘,경남,진주시,31,38,0005510000000,35.1477709466313,128.218648176961
문화유산자료,포항 덕동 여주이씨 문중 소장 고문서,경북,포항시,31,37,0005520000000,36.1662113,129.1857221
문화유산자료,함안 청계서당,경남,함안군,31,38,0005520000000,35.330445822694,128.495097868506
문화유산자료,하동 옥산서원 소장 책판 일괄,경남,하동군,31,38,0005530000000,0,0
문화유산자료,김선궁 신도비 및 유허비,경북,구미시,31,37,0005540000000,0,0
문화유산자료,함양 서운암 산신도,경남,함양군,31,38,0005540000000,0,0
문화유산자료,경산 경흥사 소장 수미단 부재,경북,경산시,31,37,0005550000000,35.7722221,128.7057475
문화유산자료,창원 오서리 구천정사,경남,창원시,31,38,0005550000000,35.0989907269944,128.412818768206
문화유산자료,영양 조검 축천단비,경북,영양군,31,37,0005560000000,36.6851864172093,129.147595120659
문화유산자료,합천 육우당,경남,합천군,31,38,0005560000000,35.6797550011301,128.130678806122
문화유산자료,영주 천운정,경북,영주시,31,37,0005570000000,36.8368927853996,128.699329092849
문화유산자료,합천 가호리 동산재,경남,합천군,31,38,0005570000000,35.5532651916459,128.069273213482
문화유산자료,상주 청간정,경북,상주시,31,37,0005580000000,36.3773974688966,128.210398203534
문화유산자료,산청 용담정사,경남,산청군,31,38,0005580000000,0,0
문화유산자료,안동상봉정,경북,안동시,31,37,0005590000000,0,0
문화유산자료,거창 사병리 밀양변씨고가,경남,거창군,31,38,0005590000000,35.7322737824868,127.999346704464
문화유산자료,봉화 해은구택,경북,봉화군,31,37,0005600000000,36.9090225244571,128.878192840057
문화유산자료,밀양 양호당,경남,밀양시,31,38,0005600000000,0,0
문화유산자료,성주 사우당,경북,성주군,31,37,0005610000000,35.8285211,128.2148885
문화유산자료,창녕 관음사 아미타불회도,경남,창녕군,31,38,0005610000000,0,0
문화유산자료,상주 천주교 신앙고백비,경북,상주시,31,37,0005620000000,0,0
문화유산자료,진주 용강서당 소장 백호집 부록 책판,경남,진주시,31,38,0005620000000,0,0
문화유산자료,영천 영지사 범종각,경북,영천시,31,37,0005630000000,35.8442066979931,128.951419984362
문화유산자료,경상대학교 소장 역양집 책판,경남,진주시,31,38,0005630000000,0,0
문화유산자료,상주 추원재,경북,상주시,31,37,0005640000000,36.5807964972769,128.146631674351
문화유산자료,경상대학교 소장 송암집.황암집.농은집 책판,경남,진주시,31,38,0005640000000,0,0
문화유산자료,박제현 송암집 목판,경남,진주시,31,38,0005640000100,0,0
문화유산자료,박제인 황암집 목판,경남,진주시,31,38,0005640000200,0,0
문화유산자료,박도원 농은집 목판,경남,진주시,31,38,0005640000300,0,0
문화유산자료,영주 내림리 모은정,경북,영주시,31,37,0005650000000,36.8143013210319,128.693687614764
문화유산자료,경상대학교 소장 계재집 책판,경남,진주시,31,38,0005650000000,0,0
문화유산자료,영주 석포리 야일당,경북,영주시,31,37,0005660000000,36.834577792997,128.702659284005
문화유산자료,합천 차원부 설원록 목판,경남,합천군,31,38,0005660000000,0,0
문화유산자료,영주 도림서당,경북,영주시,31,37,0005670000000,36.8081579694779,128.701939062947
문화유산자료,진주 수졸재,경남,진주시,31,38,0005670000000,35.2171973160437,127.92042372988
문화유산자료,영주 금광리 만연헌,경북,영주시,31,37,0005680000000,36.7279974642254,128.666075431155
문화유산자료,이승원 무신일기,경남,거창군,31,38,0005680000000,0,0
문화유산자료,영주 금광리 의관댁,경북,영주시,31,37,0005690000000,36.7272899321026,128.667909439379
문화유산자료,김만증 간찰 및 분재기,경남,고성군,31,38,0005690000000,0,0
문화유산자료,영주 금광리 까치구멍집,경북,영주시,31,37,0005700000000,36.7348536941378,128.682297724348
문화유산자료,양산 광천사 현수제승법수,경남,양산시,31,38,0005700000000,0,0
문화유산자료,영주 강동리 충주석씨재사,경북,영주시,31,37,0005710000000,36.7564386114596,128.685802648487
문화유산자료,양산 남강서원 소장 어정사부수권,경남,양산시,31,38,0005710000000,0,0
문화유산자료,운문사 내원암 산신도,경북,청도군,31,37,0005720000000,0,0
문화유산자료,양산 남강서원 소장 어정두륙천선,경남,양산시,31,38,0005720000000,0,0
문화유산자료,봉화 대각사 석조석가여래좌상,경북,봉화군,31,37,0005730000000,36.9388448,128.9981953
문화유산자료,통영 도솔암 고봉화상선요,경남,통영시,31,38,0005730000000,0,0
문화유산자료,문경 김룡사 대성암 금당,경북,문경시,31,37,0005740000000,0,0
문화유산자료,창원 길상사 승가예의문,경남,창원시,31,38,0005740000000,0,0
문화유산자료,문경 지취헌고택,경북,문경시,31,37,0005750000000,0,0
문화유산자료,창원 길상사 선원제전집도서,경남,창원시,31,38,0005750000000,0,0
문화유산자료,영덕 시암고택,경북,영덕군,31,37,0005760000000,0,0
문화유산자료,창원 길상사 법집별행록절요병입사기,경남,창원시,31,38,0005760000000,0,0
문화유산자료,창원 길상사 법집별행록절요병입사기(용장사본),경남,창원시,31,38,0005760000100,0,0
문화유산자료,창원 길상사 법집별행록절요병입사기(운흥사본),경남,창원시,31,38,0005760000200,0,0
문화유산자료,청송 송만정,경북,청송군,31,37,0005770000000,0,0
문화유산자료,남해 해관암 아미타 삼존도 및 복장유물 일괄,경남,남해군,31,38,0005770000000,0,0
문화유산자료,영주 금광리 심원정,경북,영주시,31,37,0005780000000,0,0
문화유산자료,고성 옥천사 연대암 아미타불회도,경남,고성군,31,38,0005780000000,0,0
문화유산자료,영주 신천리 월춘정,경북,영주시,31,37,0005790000000,0,0
문화유산자료,양산 통도사 백련암 용선접인도,경남,양산시,31,38,0005790000000,0,0
문화유산자료,영주 석포리 까치구멍집,경북,영주시,31,37,0005800000000,0,0
문화유산자료,여흥세고 목판,경남,진주시,31,38,0005800000000,0,0
문화유산자료,상주 쾌재정,경북,상주시,31,37,0005810000000,0,0
문화유산자료,김응수 교지 및 고문서 일괄,경남,산청군,31,38,0005810000000,0,0
문화유산자료,상주 취은고택,경북,상주시,31,37,0005820000000,0,0
문화유산자료,의령여씨 향제시도록 및 시조제단비,경남,의령군,31,38,0005820000000,35.3140635881201,128.294881771902
문화유산자료,칠곡 경수당,경북,칠곡군,31,37,0005830000000,0,0
문화유산자료,거창 월헌고가,경남,거창군,31,38,0005830000000,35.6594663270239,127.959605071914
문화유산자료,구미 법성사 석불좌상,경북,구미시,31,37,0005840000000,0,0
문화유산자료,산청 매란정사,경남,산청군,31,38,0005840000000,0,0
문화유산자료,칠곡 녹봉정사지,경북,칠곡군,31,37,0005850000000,0,0
문화유산자료,의령 미연서원,경남,의령군,31,38,0005850000000,35.3841271644295,128.14825889722
문화유산자료,안동 후산정사,경북,안동시,31,37,0005860000000,0,0
문화유산자료,풍천노씨 가학십도 목판,경남,함양군,31,38,0005860000000,0,0
문화유산자료,안동 낙강정,경북,안동시,31,37,0005870000000,0,0
문화유산자료,노숙동 송재실기 목판,경남,함양군,31,38,0005870000000,0,0
문화유산자료,안동 진성이씨 두솔원재사,경북,안동시,31,37,0005880000000,0,0
문화유산자료,상곡마씨 교지,경남,합천군,31,38,0005880000000,0,0
문화유산자료,문경 송죽리 개성고씨가옥,경북,문경시,31,37,0005890000000,0,0
